obsnme,obsval,weight,obgnme
loc014n0028,-9999.0,0.0,08763X0002
loc014n0029,-9999.0,0.0,08763X0002
loc014n0030,-9999.0,0.0,08763X0002
loc014n0031,-9999.0,0.0,08763X0002
loc014n0032,-9999.0,0.0,08763X0002
loc014n0033,-9999.0,0.0,08763X0002
loc014n0034,-9999.0,0.0,08763X0002
loc014n0035,-9999.0,0.0,08763X0002
loc014n0036,-9999.0,0.0,08763X0002
loc014n0037,-9999.0,0.0,08763X0002
loc014n0038,-9999.0,0.0,08763X0002
loc014n0039,-9999.0,0.0,08763X0002
loc014n0040,-9999.0,0.0,08763X0002
loc015n0001,-9999.0,0.0,08067X0003
loc015n0002,-9999.0,0.0,08067X0003
loc015n0003,-9999.0,0.0,08067X0003
loc015n0004,-9999.0,0.0,08067X0003
loc015n0005,-9999.0,0.0,08067X0003
loc015n0006,-9999.0,0.0,08067X0003
loc015n0007,-9999.0,0.0,08067X0003
loc015n0008,-9999.0,0.0,08067X0003
loc015n0009,-9999.0,0.0,08067X0003
loc015n0010,-9999.0,0.0,08067X0003
loc015n0011,-9999.0,0.0,08067X0003
loc015n0012,-9999.0,0.0,08067X0003
loc015n0013,-9999.0,0.0,08067X0003
loc015n0014,-9999.0,0.0,08067X0003
loc015n0015,-9999.0,0.0,08067X0003
loc015n0016,-9999.0,0.0,08067X0003
loc015n0017,-9999.0,0.0,08067X0003
loc015n0018,-9999.0,0.0,08067X0003
loc015n0019,-9999.0,0.0,08067X0003
loc015n0020,-9999.0,0.0,08067X0003
loc015n0021,-9999.0,0.0,08067X0003
loc015n0022,-9999.0,0.0,08067X0003
loc015n0023,-9999.0,0.0,08067X0003
loc015n0024,-9999.0,0.0,08067X0003
loc015n0025,66.1,0.04883594283889544,08067X0003
loc015n0026,-9999.0,0.0,08067X0003
loc015n0027,-9999.0,0.0,08067X0003
loc015n0028,-9999.0,0.0,08067X0003
loc015n0029,-9999.0,0.0,08067X0003
loc015n0030,-9999.0,0.0,08067X0003
loc015n0031,-9999.0,0.0,08067X0003
loc015n0032,-9999.0,0.0,08067X0003
loc015n0033,-9999.0,0.0,08067X0003
loc015n0034,-9999.0,0.0,08067X0003
loc015n0035,-9999.0,0.0,08067X0003
loc015n0036,-9999.0,0.0,08067X0003
loc015n0037,-9999.0,0.0,08067X0003
loc015n0038,-9999.0,0.0,08067X0003
loc015n0039,-9999.0,0.0,08067X0003
loc015n0040,-9999.0,0.0,08067X0003
loc016n0001,-9999.0,0.0,07294X0002
loc016n0002,-9999.0,0.0,07294X0002
loc016n0003,-9999.0,0.0,07294X0002
loc016n0004,-9999.0,0.0,07294X0002
loc016n0005,-9999.0,0.0,07294X0002
loc016n0006,-9999.0,0.0,07294X0002
loc016n0007,-9999.0,0.0,07294X0002
loc016n0008,-9999.0,0.0,07294X0002
loc016n0009,16.67,0.0046226050595237975,07294X0002
loc016n0010,-9999.0,0.0,07294X0002
loc016n0011,-9999.0,0.0,07294X0002
loc016n0012,-9999.0,0.0,07294X0002
loc016n0013,20.54,0.0046226050595237975,07294X0002
loc016n0014,-9999.0,0.0,07294X0002
loc016n0015,17.78,0.0046226050595237975,07294X0002
loc016n0016,-9999.0,0.0,07294X0002
loc016n0017,-9999.0,0.0,07294X0002
loc016n0018,-9999.0,0.0,07294X0002
loc016n0019,-9999.0,0.0,07294X0002
loc016n0020,-9999.0,0.0,07294X0002
loc016n0021,-9999.0,0.0,07294X0002
loc016n0022,-9999.0,0.0,07294X0002
loc016n0023,-9999.0,0.0,07294X0002
loc016n0024,-9999.0,0.0,07294X0002
loc016n0025,-9999.0,0.0,07294X0002
loc016n0026,17.5,0.0046226050595237975,07294X0002
loc016n0027,17.75,0.0046226050595237975,07294X0002
loc016n0028,13.885,0.0046226050595237975,07294X0002
loc016n0029,-9999.0,0.0,07294X0002
loc016n0030,17.2,0.0046226050595237975,07294X0002
loc016n0031,18.7,0.0046226050595237975,07294X0002
loc016n0032,18.7,0.0046226050595237975,07294X0002
loc016n0033,18.2,0.0046226050595237975,07294X0002
loc016n0034,22.7,0.0046226050595237975,07294X0002
loc016n0035,10.45,0.0046226050595237975,07294X0002
loc016n0036,18.29,0.0046226050595237975,07294X0002
loc016n0037,8.87,0.0046226050595237975,07294X0002
loc016n0038,13.0,0.0046226050595237975,07294X0002
loc016n0039,15.88,0.0046226050595237975,07294X0002
loc016n0040,15.9,0.0046226050595237975,07294X0002
loc017n0001,-9999.0,0.0,08515X0049
loc017n0002,-9999.0,0.0,08515X0049
loc017n0003,-9999.0,0.0,08515X0049
loc017n0004,-9999.0,0.0,08515X0049
loc017n0005,-9999.0,0.0,08515X0049
loc017n0006,-9999.0,0.0,08515X0049
loc017n0007,-9999.0,0.0,08515X0049
loc017n0008,-9999.0,0.0,08515X0049
loc017n0009,-9999.0,0.0,08515X0049
loc017n0010,-9999.0,0.0,08515X0049
loc017n0011,-9999.0,0.0,08515X0049
loc017n0012,-9999.0,0.0,08515X0049
loc017n0013,-9999.0,0.0,08515X0049
loc017n0014,-9999.0,0.0,08515X0049
loc017n0015,-9999.0,0.0,08515X0049
loc017n0016,-9999.0,0.0,08515X0049
loc017n0017,-9999.0,0.0,08515X0049
loc017n0018,-9999.0,0.0,08515X0049
loc017n0019,-9999.0,0.0,08515X0049
loc017n0020,53.54,0.0037566109876073415,08515X0049
loc017n0021,53.69,0.0037566109876073415,08515X0049
loc017n0022,54.23,0.0037566109876073415,08515X0049
loc017n0023,54.23,0.0037566109876073415,08515X0049
loc017n0024,54.11,0.0037566109876073415,08515X0049
loc017n0025,-9999.0,0.0,08515X0049
loc017n0026,53.59,0.0037566109876073415,08515X0049
loc017n0027,53.35,0.0037566109876073415,08515X0049
loc017n0028,53.25,0.0037566109876073415,08515X0049
loc017n0029,53.55,0.0037566109876073415,08515X0049
loc017n0030,-9999.0,0.0,08515X0049
loc017n0031,53.09,0.0037566109876073415,08515X0049
loc017n0032,52.64,0.0037566109876073415,08515X0049
loc017n0033,52.86,0.0037566109876073415,08515X0049
loc017n0034,51.43,0.0037566109876073415,08515X0049
loc017n0035,-9999.0,0.0,08515X0049
loc017n0036,-9999.0,0.0,08515X0049
loc017n0037,-9999.0,0.0,08515X0049
loc017n0038,-9999.0,0.0,08515X0049
loc017n0039,-9999.0,0.0,08515X0049
loc017n0040,-9999.0,0.0,08515X0049
loc018n0001,-9999.0,0.0,07095X0117
loc018n0002,-9999.0,0.0,07095X0117
loc018n0003,-9999.0,0.0,07095X0117
loc018n0004,-9999.0,0.0,07095X0117
loc018n0005,-9999.0,0.0,07095X0117
loc018n0006,-9999.0,0.0,07095X0117
loc018n0007,-9999.0,0.0,07095X0117
loc018n0008,-9999.0,0.0,07095X0117
loc018n0009,-9999.0,0.0,07095X0117
loc018n0010,-9999.0,0.0,07095X0117
loc018n0011,-9999.0,0.0,07095X0117
loc018n0012,-9999.0,0.0,07095X0117
loc018n0013,-9999.0,0.0,07095X0117
loc018n0014,-9999.0,0.0,07095X0117
loc018n0015,-9999.0,0.0,07095X0117
loc018n0016,-9999.0,0.0,07095X0117
loc018n0017,-9999.0,0.0,07095X0117
loc018n0018,-9999.0,0.0,07095X0117
loc018n0019,-9999.0,0.0,07095X0117
loc018n0020,-9999.0,0.0,07095X0117
loc018n0021,-9999.0,0.0,07095X0117
loc018n0022,-9999.0,0.0,07095X0117
loc018n0023,-9999.0,0.0,07095X0117
loc018n0024,-9999.0,0.0,07095X0117
loc018n0025,-9999.0,0.0,07095X0117
loc018n0026,-9999.0,0.0,07095X0117
loc018n0027,-9999.0,0.0,07095X0117
loc018n0028,-9999.0,0.0,07095X0117
loc018n0029,-9999.0,0.0,07095X0117
loc018n0030,85.28101449275358,34.75470114583353,07095X0117
loc018n0031,84.91086419753081,35.83837022967135,07095X0117
loc018n0032,85.06358695652182,36.197752244144866,07095X0117
loc018n0033,85.29551912568314,33.7167115757985,07095X0117
loc018n0034,84.71093150684945,36.045872352124256,07095X0117
loc018n0035,85.17553424657527,32.78844504383866,07095X0117
loc018n0036,85.46502232178571,33.77710543243233,07095X0117
loc018n0037,85.49798112573906,34.61758382114934,07095X0117
loc018n0038,85.46845669520687,34.83340415722769,07095X0117
loc018n0039,85.54721716528769,34.36496134589098,07095X0117
loc018n0040,85.16176349295891,33.815212636305915,07095X0117
loc019n0001,-9999.0,0.0,08267X0014
loc019n0002,-9999.0,0.0,08267X0014
loc019n0003,-9999.0,0.0,08267X0014
loc019n0004,-9999.0,0.0,08267X0014
loc019n0005,-9999.0,0.0,08267X0014
loc019n0006,-9999.0,0.0,08267X0014
loc019n0007,-9999.0,0.0,08267X0014
loc019n0008,-9999.0,0.0,08267X0014
loc019n0009,-9999.0,0.0,08267X0014
loc019n0010,-9999.0,0.0,08267X0014
loc019n0011,-9999.0,0.0,08267X0014
loc019n0012,-9999.0,0.0,08267X0014
loc019n0013,-9999.0,0.0,08267X0014
loc019n0014,-9999.0,0.0,08267X0014
loc019n0015,38.0,0.00716759964418628,08267X0014
loc019n0016,39.6,0.00716759964418628,08267X0014
loc019n0017,-9999.0,0.0,08267X0014
loc019n0018,38.17,0.00716759964418628,08267X0014
loc019n0019,36.67,0.00716759964418628,08267X0014
loc019n0020,36.77,0.00716759964418628,08267X0014
loc019n0021,37.77,0.00716759964418628,08267X0014
loc019n0022,37.77333333333333,0.00716759964418628,08267X0014
loc019n0023,38.14666666666667,0.8867590747251279,08267X0014
loc019n0024,38.00444444444445,2.8396143733567327,08267X0014
loc019n0025,37.56545454545454,2.042642267501726,08267X0014
loc019n0026,37.60454545454545,3.1790236981766267,08267X0014
loc019n0027,37.818888888888885,1.2783586506214275,08267X0014
loc019n0028,37.331,2.322745485163459,08267X0014
loc019n0029,37.37875,1.9966351349845681,08267X0014
loc019n0030,37.99333333333335,0.00716759964418628,08267X0014
loc019n0031,37.425,0.00716759964418628,08267X0014
loc019n0032,37.455,0.00716759964418628,08267X0014
loc019n0033,37.235,0.00716759964418628,08267X0014
loc019n0034,37.06,0.00716759964418628,08267X0014
loc019n0035,36.9725,0.00716759964418628,08267X0014
loc019n0036,38.2875,0.00716759964418628,08267X0014
loc019n0037,37.18,0.00716759964418628,08267X0014
loc019n0038,36.83500000000001,0.00716759964418628,08267X0014
loc019n0039,35.611999999999995,0.00716759964418628,08267X0014
loc019n0040,33.1825,0.00716759964418628,08267X0014
loc020n0001,-9999.0,0.0,09515X0032
loc020n0002,-9999.0,0.0,09515X0032
loc020n0003,-9999.0,0.0,09515X0032
loc020n0004,-9999.0,0.0,09515X0032
loc020n0005,-9999.0,0.0,09515X0032
loc020n0006,-9999.0,0.0,09515X0032
loc020n0007,-9999.0,0.0,09515X0032
loc020n0008,-9999.0,0.0,09515X0032
loc020n0009,-9999.0,0.0,09515X0032
loc020n0010,-9999.0,0.0,09515X0032
loc020n0011,-9999.0,0.0,09515X0032
loc020n0012,-9999.0,0.0,09515X0032
loc020n0013,-9999.0,0.0,09515X0032
loc020n0014,-9999.0,0.0,09515X0032
loc020n0015,-9999.0,0.0,09515X0032
loc020n0016,-9999.0,0.0,09515X0032
loc020n0017,-9999.0,0.0,09515X0032
loc020n0018,29.435,0.02969451013598247,09515X0032
loc020n0019,28.77666666666667,0.02969451013598247,09515X0032
loc020n0020,28.996666666666666,0.02969451013598247,09515X0032
loc020n0021,29.66,0.02969451013598247,09515X0032
loc020n0022,29.54666666666667,0.02969451013598247,09515X0032
loc020n0023,29.45,0.02969451013598247,09515X0032
loc020n0024,29.16,0.02969451013598247,09515X0032
loc020n0025,29.013333333333332,0.02969451013598247,09515X0032
loc020n0026,29.236666666666668,0.02969451013598247,09515X0032
loc020n0027,29.60333333333333,0.02969451013598247,09515X0032
loc020n0028,30.066666666666666,0.02969451013598247,09515X0032
loc020n0029,29.08333333333333,0.02969451013598247,09515X0032
loc020n0030,29.09333333333333,0.02969451013598247,09515X0032
loc020n0031,28.50333333333333,0.02969451013598247,09515X0032
loc020n0032,28.48,0.02969451013598247,09515X0032
loc020n0033,28.55,0.02969451013598247,09515X0032
loc020n0034,28.03,0.02969451013598247,09515X0032
loc020n0035,27.676666666666666,0.02969451013598247,09515X0032
loc020n0036,27.72666666666667,0.02969451013598247,09515X0032
loc020n0037,27.93666666666667,0.02969451013598247,09515X0032
loc020n0038,27.97666666666667,0.02969451013598247,09515X0032
loc020n0039,27.97666666666667,0.02969451013598247,09515X0032
loc020n0040,28.18333333333333,0.02969451013598247,09515X0032
loc021n0001,-9999.0,0.0,08066X0003
loc021n0002,-9999.0,0.0,08066X0003
loc021n0003,-9999.0,0.0,08066X0003
loc021n0004,-9999.0,0.0,08066X0003
loc021n0005,-9999.0,0.0,08066X0003
loc021n0006,-9999.0,0.0,08066X0003
loc021n0007,-9999.0,0.0,08066X0003
loc021n0008,-9999.0,0.0,08066X0003
loc021n0009,-9999.0,0.0,08066X0003
loc021n0010,-9999.0,0.0,08066X0003
loc021n0011,-9999.0,0.0,08066X0003
loc021n0012,-9999.0,0.0,08066X0003
loc021n0013,-9999.0,0.0,08066X0003
loc021n0014,-9999.0,0.0,08066X0003
loc021n0015,-9999.0,0.0,08066X0003
loc021n0016,-9999.0,0.0,08066X0003
loc021n0017,-9999.0,0.0,08066X0003
loc021n0018,-9999.0,0.0,08066X0003
loc021n0019,-9999.0,0.0,08066X0003
loc021n0020,-9999.0,0.0,08066X0003
loc021n0021,-9999.0,0.0,08066X0003
loc021n0022,-9999.0,0.0,08066X0003
loc021n0023,-9999.0,0.0,08066X0003
loc021n0024,19.97,0.005555026339727928,08066X0003
loc021n0025,21.035,0.005555026339727928,08066X0003
loc021n0026,20.51333333333333,0.005555026339727928,08066X0003
loc021n0027,20.293333333333333,0.005555026339727928,08066X0003
loc021n0028,18.77,0.005555026339727928,08066X0003
loc021n0029,18.21,0.005555026339727928,08066X0003
loc021n0030,18.386666666666667,0.005555026339727928,08066X0003
loc021n0031,-9999.0,0.0,08066X0003
loc021n0032,-9999.0,0.0,08066X0003
loc021n0033,-9999.0,0.0,08066X0003
loc021n0034,-9999.0,0.0,08066X0003
loc021n0035,-9999.0,0.0,08066X0003
loc021n0036,-9999.0,0.0,08066X0003
loc021n0037,-9999.0,0.0,08066X0003
loc021n0038,-9999.0,0.0,08066X0003
loc021n0039,-9999.0,0.0,08066X0003
loc021n0040,-9999.0,0.0,08066X0003
loc022n0001,-9999.0,0.0,08063X0012
loc022n0002,-9999.0,0.0,08063X0012
loc022n0003,-9999.0,0.0,08063X0012
loc022n0004,-9999.0,0.0,08063X0012
loc022n0005,-9999.0,0.0,08063X0012
loc022n0006,-9999.0,0.0,08063X0012
loc022n0007,-9999.0,0.0,08063X0012
loc022n0008,-9999.0,0.0,08063X0012
loc022n0009,-9999.0,0.0,08063X0012
loc022n0010,-9999.0,0.0,08063X0012
loc022n0011,-9999.0,0.0,08063X0012
loc022n0012,-9999.0,0.0,08063X0012
loc022n0013,-9999.0,0.0,08063X0012
loc022n0014,-9999.0,0.0,08063X0012
loc022n0015,-9999.0,0.0,08063X0012
loc022n0016,-9999.0,0.0,08063X0012
loc022n0017,-9999.0,0.0,08063X0012
loc022n0018,-9999.0,0.0,08063X0012
loc022n0019,-9999.0,0.0,08063X0012
loc022n0020,-9999.0,0.0,08063X0012
loc022n0021,-9999.0,0.0,08063X0012
loc022n0022,-9999.0,0.0,08063X0012
loc022n0023,-9999.0,0.0,08063X0012
loc022n0024,-9999.0,0.0,08063X0012
loc022n0025,134.9,0.01220898570972386,08063X0012
loc022n0026,-9999.0,0.0,08063X0012
loc022n0027,135.05,0.01220898570972386,08063X0012
loc022n0028,135.4,0.01220898570972386,08063X0012
loc022n0029,135.13,0.01220898570972386,08063X0012
loc022n0030,-9999.0,0.0,08063X0012
loc022n0031,-9999.0,0.0,08063X0012
loc022n0032,-9999.0,0.0,08063X0012
loc022n0033,-9999.0,0.0,08063X0012
loc022n0034,-9999.0,0.0,08063X0012
loc022n0035,-9999.0,0.0,08063X0012
loc022n0036,-9999.0,0.0,08063X0012
loc022n0037,-9999.0,0.0,08063X0012
loc022n0038,-9999.0,0.0,08063X0012
loc022n0039,-9999.0,0.0,08063X0012
loc022n0040,-9999.0,0.0,08063X0012
loc023n0001,-9999.0,0.0,08071X0020
loc023n0002,-9999.0,0.0,08071X0020
loc023n0003,-9999.0,0.0,08071X0020
loc023n0004,-9999.0,0.0,08071X0020
loc023n0005,-9999.0,0.0,08071X0020
loc023n0006,-9999.0,0.0,08071X0020
loc023n0007,-9999.0,0.0,08071X0020
loc023n0008,-9999.0,0.0,08071X0020
loc023n0009,-9999.0,0.0,08071X0020
loc023n0010,-9999.0,0.0,08071X0020
loc023n0011,-9999.0,0.0,08071X0020
loc023n0012,-9999.0,0.0,08071X0020
loc023n0013,-9999.0,0.0,08071X0020
loc023n0014,-9999.0,0.0,08071X0020
loc023n0015,-9999.0,0.0,08071X0020
loc023n0016,-9999.0,0.0,08071X0020
loc023n0017,-9999.0,0.0,08071X0020
loc023n0018,-9999.0,0.0,08071X0020
loc023n0019,-9999.0,0.0,08071X0020
loc023n0020,-9999.0,0.0,08071X0020
loc023n0021,-9999.0,0.0,08071X0020
loc023n0022,-9999.0,0.0,08071X0020
loc023n0023,-9999.0,0.0,08071X0020
loc023n0024,-9999.0,0.0,08071X0020
loc023n0025,127.0,0.04883594283889544,08071X0020
loc023n0026,-9999.0,0.0,08071X0020
loc023n0027,-9999.0,0.0,08071X0020
loc023n0028,-9999.0,0.0,08071X0020
loc023n0029,-9999.0,0.0,08071X0020
loc023n0030,-9999.0,0.0,08071X0020
loc023n0031,-9999.0,0.0,08071X0020
loc023n0032,-9999.0,0.0,08071X0020
loc023n0033,-9999.0,0.0,08071X0020
loc023n0034,-9999.0,0.0,08071X0020
loc023n0035,-9999.0,0.0,08071X0020
loc023n0036,-9999.0,0.0,08071X0020
loc023n0037,-9999.0,0.0,08071X0020
loc023n0038,-9999.0,0.0,08071X0020
loc023n0039,-9999.0,0.0,08071X0020
loc023n0040,-9999.0,0.0,08071X0020
loc024n0001,-9999.0,0.0,08035X0442
loc024n0002,-9999.0,0.0,08035X0442
loc024n0003,-9999.0,0.0,08035X0442
loc024n0004,-9999.0,0.0,08035X0442
loc024n0005,-9999.0,0.0,08035X0442
loc024n0006,-9999.0,0.0,08035X0442
loc024n0007,22.48,0.005972999703488566,08035X0442
loc024n0008,21.764,0.005972999703488566,08035X0442
loc024n0009,22.28333333333333,0.005972999703488566,08035X0442
loc024n0010,20.93,0.005972999703488566,08035X0442
loc024n0011,21.2,0.005972999703488566,08035X0442
loc024n0012,-9999.0,0.0,08035X0442
loc024n0013,22.34,0.005972999703488566,08035X0442
loc024n0014,20.838,0.005972999703488566,08035X0442
loc024n0015,21.3225,0.005972999703488566,08035X0442
loc024n0016,19.071538461538466,0.535576203937277,08035X0442
loc024n0017,20.31692307692308,0.4530296694223725,08035X0442
loc024n0018,18.775,0.3550758779592496,08035X0442
loc024n0019,17.687777777777782,0.2049048141247723,08035X0442
loc024n0020,18.59625,0.5881140573700041,08035X0442
loc024n0021,19.096666666666668,0.8067670643457847,08035X0442
loc024n0022,20.676250000000003,0.7604808004060397,08035X0442
loc024n0023,21.094,0.005972999703488566,08035X0442
loc024n0024,19.508000000000006,0.005972999703488566,08035X0442
loc024n0025,18.646,0.005972999703488566,08035X0442
loc024n0026,14.705,0.005972999703488566,08035X0442
loc024n0027,8.78,0.005972999703488566,08035X0442
loc024n0028,-9999.0,0.0,08035X0442
loc024n0029,8.61,0.08246256788436394,08035X0442
loc024n0030,6.46,0.005972999703488566,08035X0442
loc024n0031,-9999.0,0.0,08035X0442
loc024n0032,5.07,0.005972999703488566,08035X0442
loc024n0033,5.3,0.005972999703488566,08035X0442
loc024n0034,-9999.0,0.0,08035X0442
loc024n0035,6.97,0.005972999703488566,08035X0442
loc024n0036,7.6,0.005972999703488566,08035X0442
loc024n0037,11.19,0.005972999703488566,08035X0442
loc024n0038,13.68,0.005972999703488566,08035X0442
loc024n0039,12.93,0.005972999703488566,08035X0442
loc024n0040,9.11,0.005972999703488566,08035X0442
loc025n0001,-9999.0,0.0,08527X0002
loc025n0002,-9999.0,0.0,08527X0002
loc025n0003,-9999.0,0.0,08527X0002
loc025n0004,-9999.0,0.0,08527X0002
loc025n0005,-9999.0,0.0,08527X0002
loc025n0006,-9999.0,0.0,08527X0002
loc025n0007,-9999.0,0.0,08527X0002
loc025n0008,-9999.0,0.0,08527X0002
loc025n0009,-9999.0,0.0,08527X0002
loc025n0010,-9999.0,0.0,08527X0002
loc025n0011,-9999.0,0.0,08527X0002
loc025n0012,-9999.0,0.0,08527X0002
loc025n0013,-9999.0,0.0,08527X0002
loc025n0014,-9999.0,0.0,08527X0002
loc025n0015,-9999.0,0.0,08527X0002
loc025n0016,-9999.0,0.0,08527X0002
loc025n0017,38.98,0.0007699365432708912,08527X0002
loc025n0018,-9999.0,0.0,08527X0002
loc025n0019,-9999.0,0.0,08527X0002
loc025n0020,37.58,0.0007699365432708912,08527X0002
loc025n0021,37.37,0.0007699365432708912,08527X0002
loc025n0022,37.03,0.0007699365432708912,08527X0002
loc025n0023,-9999.0,0.0,08527X0002
loc025n0024,-9999.0,0.0,08527X0002
loc025n0025,35.36,0.0007699365432708912,08527X0002
loc025n0026,35.66,0.0007699365432708912,08527X0002
loc025n0027,36.27,0.0007699365432708912,08527X0002
loc025n0028,35.44,0.0007699365432708912,08527X0002
loc025n0029,35.49,0.0007699365432708912,08527X0002
loc025n0030,33.08,0.0007699365432708912,08527X0002
loc025n0031,32.83,0.0007699365432708912,08527X0002
loc025n0032,32.98,0.0007699365432708912,08527X0002
loc025n0033,33.75,0.0007699365432708912,08527X0002
loc025n0034,32.36,14.251781472684051,08527X0002
loc025n0035,32.68272727272727,1.0229859013942957,08527X0002
loc025n0036,33.6475,12.691697514542627,08527X0002
loc025n0037,33.58090909090909,13.117384328520036,08527X0002
loc025n0038,33.12333333333333,1.1329175487783956,08527X0002
loc025n0039,33.526666666666664,17.503536067892554,08527X0002
loc025n0040,33.559999999999995,9.777777777777708,08527X0002
loc026n0001,-9999.0,0.0,09257X0010
loc026n0002,-9999.0,0.0,09257X0010
loc026n0003,-9999.0,0.0,09257X0010
loc026n0004,-9999.0,0.0,09257X0010
loc026n0005,-9999.0,0.0,09257X0010
loc026n0006,-9999.0,0.0,09257X0010
loc026n0007,-9999.0,0.0,09257X0010
loc026n0008,-9999.0,0.0,09257X0010
loc026n0009,-9999.0,0.0,09257X0010
loc026n0010,-9999.0,0.0,09257X0010
loc026n0011,-9999.0,0.0,09257X0010
loc026n0012,-9999.0,0.0,09257X0010
loc026n0013,-9999.0,0.0,09257X0010
loc026n0014,-9999.0,0.0,09257X0010
loc026n0015,-9999.0,0.0,09257X0010
loc026n0016,-9999.0,0.0,09257X0010
loc026n0017,72.14999999999998,0.02845723888031653,09257X0010
loc026n0018,71.98,0.02845723888031653,09257X0010
loc026n0019,71.16666666666666,0.02845723888031653,09257X0010
loc026n0020,71.60000000000002,0.02845723888031653,09257X0010
loc026n0021,71.94666666666667,0.02845723888031653,09257X0010
loc026n0022,72.79666666666667,0.02845723888031653,09257X0010
loc026n0023,73.07333333333334,0.02845723888031653,09257X0010
loc026n0024,72.95,0.02845723888031653,09257X0010
loc026n0025,71.99333333333334,0.02845723888031653,09257X0010
loc026n0026,71.89666666666666,0.02845723888031653,09257X0010
loc026n0027,72.48,0.02845723888031653,09257X0010
loc026n0028,72.36666666666667,0.02845723888031653,09257X0010
loc026n0029,72.65666666666667,0.02845723888031653,09257X0010
loc026n0030,73.65666666666667,0.02845723888031653,09257X0010
loc026n0031,71.85000000000002,0.02845723888031653,09257X0010
loc026n0032,71.45333333333333,0.02845723888031653,09257X0010
loc026n0033,72.02666666666666,0.02845723888031653,09257X0010
loc026n0034,71.81333333333333,0.02845723888031653,09257X0010
loc026n0035,71.51666666666667,0.02845723888031653,09257X0010
loc026n0036,71.58,0.02845723888031653,09257X0010
loc026n0037,71.26,0.02845723888031653,09257X0010
loc026n0038,71.52,0.02845723888031653,09257X0010
loc026n0039,71.82666666666665,0.02845723888031653,09257X0010
loc026n0040,72.02333333333333,0.02845723888031653,09257X0010
loc027n0001,6.7,0.0016434229366145187,07796X0069
